onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
673.143	1.886	fixations	n/a	n/a	n/a	n/a	n/a
675.126	17.903	sharingrating1	693.125	3	93	R	3
696.159	2.005	fixations	n/a	n/a	n/a	n/a	n/a
698.259	17.905	sharingrating1	716.258	3	51	F	2
719.291	2.053	fixations	n/a	n/a	n/a	n/a	n/a
721.441	17.903	sharingrating1	739.441	3	97	R	3
742.474	2.086	fixations	n/a	n/a	n/a	n/a	n/a
744.657	17.903	sharingrating1	762.657	3	11	R	5
765.69	2.049	fixations	n/a	n/a	n/a	n/a	n/a
767.856	17.883	sharingrating1	785.839	3	22	R	4
788.872	1.419	fixations	n/a	n/a	n/a	n/a	n/a
790.406	17.885	sharingrating1	808.389	3	29	R	2
811.422	2.099	fixations	n/a	n/a	n/a	n/a	n/a
813.622	17.899	sharingrating1	831.621	3	68	F	5
834.654	1.472	fixations	n/a	n/a	n/a	n/a	n/a
836.238	17.888	sharingrating1	854.237	3	98	R	4
857.154	2.968	fixations	n/a	n/a	n/a	n/a	n/a
860.22	17.902	sharingrating1	878.22	3	49	F	6
881.253	2.059	fixations	n/a	n/a	n/a	n/a	n/a
883.42	17.892	sharingrating1	901.419	3	17	R	4
904.452	1.418	fixations	n/a	n/a	n/a	n/a	n/a
905.969	17.901	sharingrating1	923.968	3	13	R	3
927.002	1.404	fixations	n/a	n/a	n/a	n/a	n/a
928.452	2.954	intro&rest	n/a	n/a	n/a	n/a	n/a
931.435	4.971	intro&rest	n/a	n/a	n/a	n/a	n/a
936.518	17.888	accuracyrating	954.517	3	106	R	4
957.551	2.117	fixations	n/a	n/a	n/a	n/a	n/a
959.767	17.901	accuracyrating	977.767	3	38	F	5
980.8	1.998	fixations	n/a	n/a	n/a	n/a	n/a
982.916	17.882	accuracyrating	1000.899	3	31	F	3
1003.933	2.319	fixations	n/a	n/a	n/a	n/a	n/a
1006.349	17.903	accuracyrating	1024.349	3	96	R	5
1027.382	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1028.782	17.895	accuracyrating	1046.781	3	55	F	5
1049.815	1.763	fixations	n/a	n/a	n/a	n/a	n/a
1051.681	17.897	accuracyrating	1069.681	3	64	F	4
1072.714	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1074.347	17.892	accuracyrating	1092.33	3	79	F	3
1095.363	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1097.713	17.899	accuracyrating	1115.712	3	4	R	6
1118.646	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1121.412	17.891	accuracyrating	1139.412	3	32	F	5
1142.445	1.758	fixations	n/a	n/a	n/a	n/a	n/a
1144.295	17.908	accuracyrating	1162.294	3	47	F	4
1165.328	2.498	fixations	n/a	n/a	n/a	n/a	n/a
1167.927	17.899	accuracyrating	1185.927	3	95	R	6
1188.96	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1190.427	17.907	accuracyrating	1208.426	3	81	F	5
1211.459	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1213.009	17.877	accuracyrating	1230.992	3	25	R	6
1234.025	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1236.459	17.899	accuracyrating	1254.458	3	15	R	4
1257.491	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1259.991	17.909	accuracyrating	1277.991	3	26	R	5
1281.024	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1283.307	17.905	accuracyrating	1301.307	3	70	F	5
1304.34	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1306.84	17.892	accuracyrating	1324.839	3	9	R	5
1327.873	1.953	fixations	n/a	n/a	n/a	n/a	n/a
1329.922	17.904	accuracyrating	1347.922	3	1	R	4
1350.955	1.619	fixations	n/a	n/a	n/a	n/a	n/a
1352.672	17.902	accuracyrating	1370.671	3	86	F	6
1373.704	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1375.588	17.904	accuracyrating	1393.587	3	12	R	6
1396.52	1.659	fixations	n/a	n/a	n/a	n/a	n/a
1398.22	2.959	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.204	4.975	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.27	17.909	sharingrating2	1424.286	3	34	F	6
1427.319	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1429.369	17.92	sharingrating2	1447.385	3	66	F	4
1450.419	2.335	fixations	n/a	n/a	n/a	n/a	n/a
1452.852	17.902	sharingrating2	1470.851	3	16	R	2
1473.885	2.314	fixations	n/a	n/a	n/a	n/a	n/a
1476.285	17.914	sharingrating2	1494.301	3	6	R	2
1497.234	1.523	fixations	n/a	n/a	n/a	n/a	n/a
1498.851	17.906	sharingrating2	1516.867	3	45	F	3
1519.9	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1522.8	17.899	sharingrating2	1540.799	3	101	R	5
1543.833	1.355	fixations	n/a	n/a	n/a	n/a	n/a
1545.283	17.905	sharingrating2	1563.282	3	3	R	2
1566.315	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1568.315	17.894	sharingrating2	1586.298	3	44	F	6
1589.331	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1591.065	17.882	sharingrating2	1609.047	3	5	R	3
1612.08	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1614.464	17.901	sharingrating2	1632.463	3	41	F	5
1635.496	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1637.83	17.889	sharingrating2	1655.813	3	39	F	5
1658.846	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1660.196	17.903	sharingrating2	1678.195	3	10	R	2
1681.228	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1683.695	17.904	sharingrating2	1701.694	3	69	F	2
1704.628	1.401	fixations	n/a	n/a	n/a	n/a	n/a
1706.128	17.901	sharingrating2	1724.127	3	20	R	2
1727.16	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1729.11	17.906	sharingrating2	1747.11	3	65	F	2
1750.143	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1752.293	17.893	sharingrating2	1770.292	3	30	R	1
1773.325	2.627	fixations	n/a	n/a	n/a	n/a	n/a
1776.059	17.893	sharingrating2	1794.058	3	14	R	6
1797.091	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1798.991	17.904	sharingrating2	1816.991	3	73	F	4
1820.024	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1822.107	17.906	sharingrating2	1840.107	3	88	F	6
1843.14	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1844.507	17.899	sharingrating2	1862.506	3	99	R	2
1865.439	2.398	fixations	n/a	n/a	n/a	n/a	n/a
1867.873	1.964	intro&rest	n/a	n/a	n/a	n/a	n/a
