onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
464.476	1.405	fixations	n/a	n/a	n/a	n/a	n/a
465.976	17.905	sharingrating1	483.976	3	93	R	2
487.009	2.006	fixations	n/a	n/a	n/a	n/a	n/a
489.11	17.905	sharingrating1	507.108	3	7	R	6
510.143	2.764	fixations	n/a	n/a	n/a	n/a	n/a
513.008	17.899	sharingrating1	531.008	3	120	R	5
534.041	2.748	fixations	n/a	n/a	n/a	n/a	n/a
536.891	17.898	sharingrating1	554.874	3	122	F	5
557.907	1.752	fixations	n/a	n/a	n/a	n/a	n/a
559.74	17.919	sharingrating1	577.756	3	23	R	6
580.79	1.174	fixations	n/a	n/a	n/a	n/a	n/a
582.056	17.908	sharingrating1	600.072	3	109	R	5
603.106	2.721	fixations	n/a	n/a	n/a	n/a	n/a
605.922	17.905	sharingrating1	623.922	3	67	F	5
626.955	1.764	fixations	n/a	n/a	n/a	n/a	n/a
628.821	17.898	sharingrating1	646.821	3	130	F	5
649.854	1.557	fixations	n/a	n/a	n/a	n/a	n/a
651.504	17.907	sharingrating1	669.504	3	43	F	4
672.537	1.528	fixations	n/a	n/a	n/a	n/a	n/a
674.153	17.912	sharingrating1	692.153	3	87	F	1
695.186	2.396	fixations	n/a	n/a	n/a	n/a	n/a
697.686	17.896	sharingrating1	715.686	3	68	F	1
718.719	1.472	fixations	n/a	n/a	n/a	n/a	n/a
720.285	17.906	sharingrating1	738.285	3	71	F	6
741.318	2.18	fixations	n/a	n/a	n/a	n/a	n/a
743.601	17.897	sharingrating1	761.601	3	8	R	1
764.634	1.886	fixations	n/a	n/a	n/a	n/a	n/a
766.617	17.903	sharingrating1	784.617	3	17	R	5
787.65	1.418	fixations	n/a	n/a	n/a	n/a	n/a
789.15	17.918	sharingrating1	807.166	3	40	F	4
810.199	1.829	fixations	n/a	n/a	n/a	n/a	n/a
812.133	17.895	sharingrating1	830.132	3	78	F	5
833.165	2.241	fixations	n/a	n/a	n/a	n/a	n/a
835.515	17.891	sharingrating1	853.498	3	19	R	2
856.531	1.064	fixations	n/a	n/a	n/a	n/a	n/a
857.698	17.897	sharingrating1	875.697	3	2	R	3
878.73	2.907	fixations	n/a	n/a	n/a	n/a	n/a
881.73	17.907	sharingrating1	899.73	3	110	R	1
902.763	1.514	fixations	n/a	n/a	n/a	n/a	n/a
904.396	17.881	sharingrating1	922.379	3	98	R	1
925.412	2.962	fixations	n/a	n/a	n/a	n/a	n/a
928.412	3	intro&rest	n/a	n/a	n/a	n/a	n/a
931.412	5	intro&rest	n/a	n/a	n/a	n/a	n/a
936.479	17.895	accuracyrating	954.478	3	95	R	2
957.511	1.374	fixations	n/a	n/a	n/a	n/a	n/a
958.978	17.907	accuracyrating	976.978	3	81	F	5
980.011	1.427	fixations	n/a	n/a	n/a	n/a	n/a
981.544	17.894	accuracyrating	999.544	3	9	R	5
1002.46	1.966	fixations	n/a	n/a	n/a	n/a	n/a
1004.527	17.899	accuracyrating	1022.526	3	12	R	2
1025.559	1.662	fixations	n/a	n/a	n/a	n/a	n/a
1027.326	17.887	accuracyrating	1045.309	3	26	R	2
1048.342	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1050.642	17.888	accuracyrating	1068.641	3	55	F	5
1071.675	1.763	fixations	n/a	n/a	n/a	n/a	n/a
1073.541	17.897	accuracyrating	1091.541	3	106	R	5
1094.474	2.116	fixations	n/a	n/a	n/a	n/a	n/a
1096.691	17.899	accuracyrating	1114.69	3	31	F	3
1117.723	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1120.142	17.901	accuracyrating	1138.156	3	32	F	1
1141.189	1.758	fixations	n/a	n/a	n/a	n/a	n/a
1143.056	17.891	accuracyrating	1161.055	3	4	R	2
1163.972	2.666	fixations	n/a	n/a	n/a	n/a	n/a
1166.738	17.9	accuracyrating	1184.738	3	15	R	4
1187.788	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1190.288	17.892	accuracyrating	1208.287	3	25	R	4
1211.32	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1213.754	17.899	accuracyrating	1231.753	3	64	F	2
1234.786	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1236.403	17.908	accuracyrating	1254.403	3	86	F	1
1257.436	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1259.319	17.905	accuracyrating	1277.318	3	47	F	2
1280.352	2.498	fixations	n/a	n/a	n/a	n/a	n/a
1282.952	17.898	accuracyrating	1300.951	3	1	R	4
1303.984	1.619	fixations	n/a	n/a	n/a	n/a	n/a
1305.701	17.902	accuracyrating	1323.7	3	38	F	5
1326.734	1.997	fixations	n/a	n/a	n/a	n/a	n/a
1328.834	17.897	accuracyrating	1346.833	3	70	F	2
1349.766	2.391	fixations	n/a	n/a	n/a	n/a	n/a
1352.249	17.908	accuracyrating	1370.249	3	96	R	5
1373.282	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1374.682	17.895	accuracyrating	1392.682	3	79	F	3
1395.715	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1397.998	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1400.998	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.048	17.916	sharingrating2	1424.064	3	44	F	5
1427.097	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1428.814	17.899	sharingrating2	1446.813	3	34	F	5
1449.847	1.969	fixations	n/a	n/a	n/a	n/a	n/a
1451.913	17.903	sharingrating2	1469.912	3	69	F	2
1472.946	1.395	fixations	n/a	n/a	n/a	n/a	n/a
1474.446	17.895	sharingrating2	1492.445	3	5	R	5
1495.478	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1497.862	17.901	sharingrating2	1515.861	3	6	R	5
1518.894	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1520.511	17.907	sharingrating2	1538.527	3	14	R	4
1541.56	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1543.46	17.904	sharingrating2	1561.46	3	20	R	3
1564.493	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1566.443	17.906	sharingrating2	1584.442	3	30	R	5
1587.476	2.626	fixations	n/a	n/a	n/a	n/a	n/a
1590.209	17.893	sharingrating2	1608.208	3	39	F	6
1611.242	1.252	fixations	n/a	n/a	n/a	n/a	n/a
1612.592	17.902	sharingrating2	1630.591	3	3	R	2
1633.624	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1635.608	17.91	sharingrating2	1653.624	3	10	R	4
1656.657	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1659.123	17.905	sharingrating2	1677.123	3	99	R	4
1680.156	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1682.656	17.897	sharingrating2	1700.655	3	45	F	2
1703.689	2.798	fixations	n/a	n/a	n/a	n/a	n/a
1706.589	17.898	sharingrating2	1724.588	3	101	R	5
1727.621	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1729.071	17.906	sharingrating2	1747.071	3	73	F	5
1750.104	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1752.187	17.906	sharingrating2	1770.203	3	16	R	6
1773.237	2.314	fixations	n/a	n/a	n/a	n/a	n/a
1775.67	17.881	sharingrating2	1793.653	3	88	F	5
1796.686	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1798.052	17.9	sharingrating2	1816.035	3	66	F	5
1818.985	2.337	fixations	n/a	n/a	n/a	n/a	n/a
1821.418	17.904	sharingrating2	1839.418	3	41	F	5
1842.451	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1844.784	17.89	sharingrating2	1862.767	3	65	F	6
1865.8	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1867.884	2	intro&rest	n/a	n/a	n/a	n/a	n/a
