onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
1258.449	17.904	accuracyrating	1276.448	3	81	F	3
1279.481	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1281.031	17.877	accuracyrating	1299.014	3	25	R	6
1302.047	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1304.481	17.899	accuracyrating	1322.48	3	4	R	4
1325.513	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1328.263	17.907	accuracyrating	1346.263	3	15	R	2
1349.296	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1351.812	17.893	accuracyrating	1369.812	3	70	F	2
1372.845	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1375.328	17.909	accuracyrating	1393.328	3	1	R	4
1396.361	1.619	fixations	n/a	n/a	n/a	n/a	n/a
1398.011	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.011	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.077	17.903	sharingrating2	1424.077	3	14	R	4
1427.11	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1429.01	17.904	sharingrating2	1447.009	3	10	R	2
1450.043	2.37	fixations	n/a	n/a	n/a	n/a	n/a
1452.509	17.904	sharingrating2	1470.509	3	101	R	5
1473.542	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1474.992	17.906	sharingrating2	1492.991	3	5	R	3
1496.025	2.284	fixations	n/a	n/a	n/a	n/a	n/a
1498.408	17.901	sharingrating2	1516.407	3	88	F	2
1519.441	1.265	fixations	n/a	n/a	n/a	n/a	n/a
1520.824	17.882	sharingrating2	1538.807	3	69	F	3
1541.84	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1543.356	17.88	sharingrating2	1561.339	3	39	F	4
1564.272	1.251	fixations	n/a	n/a	n/a	n/a	n/a
1565.639	17.884	sharingrating2	1583.622	3	45	F	4
1586.655	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1589.572	17.882	sharingrating2	1607.554	3	16	R	3
1610.588	2.314	fixations	n/a	n/a	n/a	n/a	n/a
1613.004	17.898	sharingrating2	1631.004	3	44	F	5
1634.037	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1635.754	17.899	sharingrating2	1653.736	3	66	F	5
1656.77	2.335	fixations	n/a	n/a	n/a	n/a	n/a
1659.203	17.902	sharingrating2	1677.202	3	6	R	2
1680.235	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1681.869	17.89	sharingrating2	1699.852	3	73	F	3
1702.885	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1704.985	17.889	sharingrating2	1722.968	3	65	F	3
1726.001	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1728.151	17.893	sharingrating2	1746.15	3	34	F	4
1749.183	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1751.25	17.903	sharingrating2	1769.25	3	20	R	2
1772.283	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1774.233	17.906	sharingrating2	1792.232	3	41	F	2
1795.265	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1797.599	17.889	sharingrating2	1815.598	3	99	R	2
1818.631	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1821.131	17.897	sharingrating2	1839.131	3	3	R	2
1842.164	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1844.164	17.894	sharingrating2	1862.163	3	30	R	3
1865.08	2.639	fixations	n/a	n/a	n/a	n/a	n/a
1867.746	1.973	intro&rest	n/a	n/a	n/a	n/a	n/a
