onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
1614.393	17.918	sharingrating2	1632.409	3	6	R	3
1637.059	17.907	sharingrating2	1655.058	3	30	R	1
1660.825	17.893	sharingrating2	1678.824	3	16	R	3
1684.174	17.893	sharingrating2	1702.173	3	73	F	3
1707.29	17.905	sharingrating2	1725.289	3	39	F	1
1729.656	17.919	sharingrating2	1747.672	3	66	F	1
1753.138	17.903	sharingrating2	1771.138	3	101	R	3
1775.621	17.906	sharingrating2	1793.621	3	88	F	2
1798.02	17.9	sharingrating2	1816.02	3	3	R	3
1821.036	17.911	sharingrating2	1839.036	3	34	F	2
1844.136	17.903	sharingrating2	1862.135	3	41	F	3
26.125	2.25	fixations	n/a	n/a	n/a	n/a	n/a
49.49	1.175	fixations	n/a	n/a	n/a	n/a	n/a
71.806	1.419	fixations	n/a	n/a	n/a	n/a	n/a
94.356	2.181	fixations	n/a	n/a	n/a	n/a	n/a
117.672	2.18	fixations	n/a	n/a	n/a	n/a	n/a
140.988	2.765	fixations	n/a	n/a	n/a	n/a	n/a
164.887	2.053	fixations	n/a	n/a	n/a	n/a	n/a
188.07	1.468	fixations	n/a	n/a	n/a	n/a	n/a
210.669	2.5	fixations	n/a	n/a	n/a	n/a	n/a
234.202	1.753	fixations	n/a	n/a	n/a	n/a	n/a
257.084	1.838	fixations	n/a	n/a	n/a	n/a	n/a
280.05	2.748	fixations	n/a	n/a	n/a	n/a	n/a
303.933	1.514	fixations	n/a	n/a	n/a	n/a	n/a
326.582	1.87	fixations	n/a	n/a	n/a	n/a	n/a
349.598	2.24	fixations	n/a	n/a	n/a	n/a	n/a
372.964	1.42	fixations	n/a	n/a	n/a	n/a	n/a
395.513	1.405	fixations	n/a	n/a	n/a	n/a	n/a
418.046	2.016	fixations	n/a	n/a	n/a	n/a	n/a
441.195	2.907	fixations	n/a	n/a	n/a	n/a	n/a
465.228	1.528	fixations	n/a	n/a	n/a	n/a	n/a
487.894	2.006	fixations	n/a	n/a	n/a	n/a	n/a
511.026	2.086	fixations	n/a	n/a	n/a	n/a	n/a
534.142	1.89	fixations	n/a	n/a	n/a	n/a	n/a
557.175	2.962	fixations	n/a	n/a	n/a	n/a	n/a
581.258	2.605	fixations	n/a	n/a	n/a	n/a	n/a
604.89	1.479	fixations	n/a	n/a	n/a	n/a	n/a
627.506	2.049	fixations	n/a	n/a	n/a	n/a	n/a
650.589	1.434	fixations	n/a	n/a	n/a	n/a	n/a
673.155	1.418	fixations	n/a	n/a	n/a	n/a	n/a
695.704	1.399	fixations	n/a	n/a	n/a	n/a	n/a
718.237	2.099	fixations	n/a	n/a	n/a	n/a	n/a
741.469	2.059	fixations	n/a	n/a	n/a	n/a	n/a
764.652	2.396	fixations	n/a	n/a	n/a	n/a	n/a
788.185	1.556	fixations	n/a	n/a	n/a	n/a	n/a
810.884	1.064	fixations	n/a	n/a	n/a	n/a	n/a
833.083	2.359	fixations	n/a	n/a	n/a	n/a	n/a
856.466	2.732	fixations	n/a	n/a	n/a	n/a	n/a
880.332	1.829	fixations	n/a	n/a	n/a	n/a	n/a
903.198	2.238	fixations	n/a	n/a	n/a	n/a	n/a
926.564	1.763	fixations	n/a	n/a	n/a	n/a	n/a
957.463	2.188	fixations	n/a	n/a	n/a	n/a	n/a
980.779	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1004.145	1.62	fixations	n/a	n/a	n/a	n/a	n/a
1026.794	1.3	fixations	n/a	n/a	n/a	n/a	n/a
1049.227	2.248	fixations	n/a	n/a	n/a	n/a	n/a
1072.609	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1095.009	1.766	fixations	n/a	n/a	n/a	n/a	n/a
1117.908	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1140.574	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1164.09	1.998	fixations	n/a	n/a	n/a	n/a	n/a
1187.222	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1210.672	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1233.771	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1256.92	1.43	fixations	n/a	n/a	n/a	n/a	n/a
1279.386	1.651	fixations	n/a	n/a	n/a	n/a	n/a
1302.169	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1325.802	2.408	fixations	n/a	n/a	n/a	n/a	n/a
1349.351	1.789	fixations	n/a	n/a	n/a	n/a	n/a
1372.284	2.656	fixations	n/a	n/a	n/a	n/a	n/a
1396.083	1.763	fixations	n/a	n/a	n/a	n/a	n/a
1426.982	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1449.865	1.403	fixations	n/a	n/a	n/a	n/a	n/a
1472.297	2.376	fixations	n/a	n/a	n/a	n/a	n/a
1495.696	2.81	fixations	n/a	n/a	n/a	n/a	n/a
1519.646	1.803	fixations	n/a	n/a	n/a	n/a	n/a
1542.578	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1565.744	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1588.494	2.396	fixations	n/a	n/a	n/a	n/a	n/a
1612.026	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1635.442	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1658.091	2.627	fixations	n/a	n/a	n/a	n/a	n/a
1681.741	2.326	fixations	n/a	n/a	n/a	n/a	n/a
1705.207	1.988	fixations	n/a	n/a	n/a	n/a	n/a
1728.323	1.252	fixations	n/a	n/a	n/a	n/a	n/a
1750.705	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1774.171	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1796.654	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1819.053	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1842.069	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1865.168	2.223	fixations	n/a	n/a	n/a	n/a	n/a
0.025	4.974	intro&rest	n/a	n/a	n/a	n/a	n/a
928.364	3	intro&rest	n/a	n/a	n/a	n/a	n/a
931.364	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1397.883	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1400.883	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1867.418	2	intro&rest	n/a	n/a	n/a	n/a	n/a
