onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
742.224	17.895	sharingrating1	760.223	3	110	R	2
763.256	1.514	fixations	n/a	n/a	n/a	n/a	n/a
764.873	17.897	sharingrating1	782.872	3	49	F	2
785.906	2.058	fixations	n/a	n/a	n/a	n/a	n/a
788.072	17.892	sharingrating1	806.072	3	50	F	3
809.105	2.24	fixations	n/a	n/a	n/a	n/a	n/a
811.455	17.89	sharingrating1	829.438	3	93	R	2
832.471	2.006	fixations	n/a	n/a	n/a	n/a	n/a
834.571	17.906	sharingrating1	852.57	3	120	R	2
855.603	2.748	fixations	n/a	n/a	n/a	n/a	n/a
858.453	17.898	sharingrating1	876.453	3	17	R	2
879.486	1.418	fixations	n/a	n/a	n/a	n/a	n/a
881.019	17.885	sharingrating1	899.002	3	2	R	2
902.036	2.906	fixations	n/a	n/a	n/a	n/a	n/a
905.035	17.907	sharingrating1	923.035	3	29	R	4
925.968	2.107	fixations	n/a	n/a	n/a	n/a	n/a
928.118	2.957	intro&rest	n/a	n/a	n/a	n/a	n/a
931.101	4.974	intro&rest	n/a	n/a	n/a	n/a	n/a
936.168	17.907	accuracyrating	954.167	3	15	R	3
957.1	2.418	fixations	n/a	n/a	n/a	n/a	n/a
959.617	17.901	accuracyrating	977.617	3	64	F	6
980.65	1.525	fixations	n/a	n/a	n/a	n/a	n/a
982.283	17.892	accuracyrating	1000.282	3	95	R	4
1003.316	1.373	fixations	n/a	n/a	n/a	n/a	n/a
1004.782	17.907	accuracyrating	1022.782	3	12	R	6
1025.815	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1027.565	17.903	accuracyrating	1045.564	3	47	F	6
1048.598	2.498	fixations	n/a	n/a	n/a	n/a	n/a
1051.214	17.882	accuracyrating	1069.197	3	25	R	5
1072.23	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1074.68	17.883	accuracyrating	1092.663	3	106	R	6
1095.696	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1097.913	17.901	accuracyrating	1115.912	3	81	F	5
1118.945	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1120.462	17.91	accuracyrating	1138.462	3	26	R	5
1141.495	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1143.778	17.905	accuracyrating	1161.778	3	9	R	5
1164.811	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1166.861	17.904	accuracyrating	1184.877	3	55	F	5
1187.91	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1189.777	17.897	accuracyrating	1207.776	3	86	F	5
1210.809	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1212.709	17.888	accuracyrating	1230.709	3	32	F	5
1233.742	1.758	fixations	n/a	n/a	n/a	n/a	n/a
1235.609	17.891	accuracyrating	1253.591	3	70	F	6
1256.625	2.391	fixations	n/a	n/a	n/a	n/a	n/a
1259.125	17.891	accuracyrating	1277.124	3	4	R	6
1280.157	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1282.907	17.907	accuracyrating	1300.907	3	96	R	6
1303.94	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1305.34	17.895	accuracyrating	1323.339	3	1	R	5
1326.373	1.618	fixations	n/a	n/a	n/a	n/a	n/a
1328.089	17.902	accuracyrating	1346.089	3	79	F	4
1349.022	2.252	fixations	n/a	n/a	n/a	n/a	n/a
1351.372	17.902	accuracyrating	1369.371	3	31	F	5
1372.404	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1374.821	17.903	accuracyrating	1392.82	3	38	F	5
1395.854	1.997	fixations	n/a	n/a	n/a	n/a	n/a
1397.887	2.964	intro&rest	n/a	n/a	n/a	n/a	n/a
1400.887	4.964	intro&rest	n/a	n/a	n/a	n/a	n/a
1405.953	17.898	sharingrating2	1423.953	3	16	R	6
1426.886	2.314	fixations	n/a	n/a	n/a	n/a	n/a
1429.286	17.914	sharingrating2	1447.302	3	34	F	6
1450.335	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1452.402	17.903	sharingrating2	1470.401	3	69	F	4
1473.435	1.395	fixations	n/a	n/a	n/a	n/a	n/a
1474.918	17.912	sharingrating2	1492.934	3	88	F	1
1495.867	1.263	fixations	n/a	n/a	n/a	n/a	n/a
1497.218	17.912	sharingrating2	1515.233	3	30	R	1
1518.167	2.624	fixations	n/a	n/a	n/a	n/a	n/a
1520.9	17.891	sharingrating2	1538.883	3	39	F	4
1541.916	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1543.266	17.903	sharingrating2	1561.265	3	10	R	2
1564.299	2.37	fixations	n/a	n/a	n/a	n/a	n/a
1566.765	17.904	sharingrating2	1584.765	3	3	R	2
1587.798	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1589.781	17.911	sharingrating2	1607.781	3	6	R	5
1610.814	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1612.43	17.908	sharingrating2	1630.43	3	65	F	5
1633.463	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1635.613	17.893	sharingrating2	1653.612	3	14	R	5
1656.529	1.815	fixations	n/a	n/a	n/a	n/a	n/a
1658.446	17.898	sharingrating2	1676.445	3	99	R	2
1679.512	2.363	fixations	n/a	n/a	n/a	n/a	n/a
1681.962	17.913	sharingrating2	1699.978	3	44	F	6
1703.011	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1704.728	17.899	sharingrating2	1722.727	3	73	F	5
1725.76	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1727.843	17.906	sharingrating2	1745.843	3	5	R	2
1748.876	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1751.243	17.918	sharingrating2	1769.242	3	66	F	4
1772.275	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1774.709	17.902	sharingrating2	1792.708	3	101	R	2
1795.741	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1797.191	17.906	sharingrating2	1815.191	3	20	R	6
1818.124	1.863	fixations	n/a	n/a	n/a	n/a	n/a
1820.074	17.913	sharingrating2	1838.073	3	41	F	6
1841.123	2.206	fixations	n/a	n/a	n/a	n/a	n/a
1843.423	17.906	sharingrating2	1861.423	3	45	F	6
1864.356	2.806	fixations	n/a	n/a	n/a	n/a	n/a
1867.189	1.973	intro&rest	n/a	n/a	n/a	n/a	n/a
