onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
1145.05	17.882	accuracyrating	1163.033	3	25	R	6
1166.066	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1168.516	17.883	accuracyrating	1186.499	3	4	R	6
1189.532	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1192.299	17.89	accuracyrating	1210.281	3	86	F	1
1213.315	1.787	fixations	n/a	n/a	n/a	n/a	n/a
1215.231	17.871	accuracyrating	1233.214	3	55	F	5
1236.247	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1238.114	17.897	accuracyrating	1256.113	3	31	F	5
1259.147	2.319	fixations	n/a	n/a	n/a	n/a	n/a
1261.58	17.886	accuracyrating	1279.579	3	106	R	6
1282.613	2.117	fixations	n/a	n/a	n/a	n/a	n/a
1284.829	17.901	accuracyrating	1302.829	3	95	R	6
1305.862	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1307.345	17.891	accuracyrating	1325.328	3	12	R	6
1328.361	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1330.111	17.903	accuracyrating	1348.111	3	81	F	5
1351.144	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1352.677	17.894	accuracyrating	1370.676	3	32	F	6
1373.71	1.757	fixations	n/a	n/a	n/a	n/a	n/a
1375.576	17.891	accuracyrating	1393.559	3	79	F	2
1396.592	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1398.876	2.965	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.876	4.965	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.959	17.882	sharingrating2	1424.942	3	14	R	1
1427.975	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1429.875	17.904	sharingrating2	1447.874	3	101	R	1
1450.907	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1452.374	17.889	sharingrating2	1470.357	3	34	F	2
1473.29	1.977	fixations	n/a	n/a	n/a	n/a	n/a
1475.357	17.91	sharingrating2	1493.356	3	41	F	1
1496.389	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1498.706	17.906	sharingrating2	1516.705	3	88	F	6
1519.739	1.265	fixations	n/a	n/a	n/a	n/a	n/a
1521.105	17.899	sharingrating2	1539.105	3	3	R	1
1542.138	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1544.138	17.894	sharingrating2	1562.137	3	73	F	1
1565.171	1.988	fixations	n/a	n/a	n/a	n/a	n/a
1567.27	17.889	sharingrating2	1585.253	3	99	R	1
1588.287	2.396	fixations	n/a	n/a	n/a	n/a	n/a
1590.77	17.913	sharingrating2	1608.769	3	20	R	1
1611.802	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1613.753	17.905	sharingrating2	1631.752	3	39	F	2
1634.785	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1636.135	17.903	sharingrating2	1654.134	3	10	R	1
1657.168	2.37	fixations	n/a	n/a	n/a	n/a	n/a
1659.634	17.904	sharingrating2	1677.634	3	16	R	3
1680.667	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1683.084	17.898	sharingrating2	1701.083	3	69	F	1
1704.116	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1705.616	17.896	sharingrating2	1723.599	3	44	F	1
1726.632	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1728.349	17.899	sharingrating2	1746.348	3	6	R	1
1749.382	1.523	fixations	n/a	n/a	n/a	n/a	n/a
1750.998	17.907	sharingrating2	1769.014	3	5	R	6
1772.048	2.284	fixations	n/a	n/a	n/a	n/a	n/a
1774.431	17.901	sharingrating2	1792.43	3	30	R	1
1795.363	2.63	fixations	n/a	n/a	n/a	n/a	n/a
1798.097	17.896	sharingrating2	1816.096	3	45	F	1
1819.129	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1822.029	17.899	sharingrating2	1840.029	3	65	F	1
1843.062	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1845.195	17.91	sharingrating2	1863.195	3	66	F	6
1866.228	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1868.595	1.969	intro&rest	n/a	n/a	n/a	n/a	n/a
