onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
1235.08	2.187	fixations	n/a	n/a	n/a	n/a	n/a
1237.363	17.904	accuracyrating	1255.362	3	81	F	4
1258.395	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1259.929	17.893	accuracyrating	1277.928	3	4	R	3
1280.961	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1283.711	17.907	accuracyrating	1301.711	3	64	F	5
1304.744	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1306.361	17.908	accuracyrating	1324.377	3	12	R	2
1327.41	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1329.177	17.886	accuracyrating	1347.176	3	25	R	4
1350.21	2.332	fixations	n/a	n/a	n/a	n/a	n/a
1352.643	17.899	accuracyrating	1370.642	3	86	F	2
1373.675	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1375.559	17.904	accuracyrating	1393.575	3	106	R	3
1396.608	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1398.758	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.758	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.825	17.901	sharingrating2	1424.824	3	65	F	2
1427.857	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1430.007	17.893	sharingrating2	1448.007	3	5	R	4
1451.04	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1453.423	17.902	sharingrating2	1471.423	3	88	F	4
1474.456	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1475.823	17.899	sharingrating2	1493.822	3	41	F	3
1496.855	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1499.172	17.906	sharingrating2	1517.171	3	39	F	2
1520.204	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1521.571	17.886	sharingrating2	1539.571	3	10	R	1
1542.604	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1545.104	17.871	sharingrating2	1563.07	3	3	R	3
1566.103	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1568.103	17.894	sharingrating2	1586.103	3	69	F	2
1589.136	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1590.636	17.896	sharingrating2	1608.635	3	101	R	4
1611.669	1.355	fixations	n/a	n/a	n/a	n/a	n/a
1613.135	17.889	sharingrating2	1631.118	3	30	R	1
1634.151	2.627	fixations	n/a	n/a	n/a	n/a	n/a
1636.884	17.894	sharingrating2	1654.867	3	44	F	5
1657.901	1.615	fixations	n/a	n/a	n/a	n/a	n/a
1659.617	17.899	sharingrating2	1677.617	3	45	F	4
1680.65	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1683.567	17.882	sharingrating2	1701.549	3	16	R	5
1704.583	2.314	fixations	n/a	n/a	n/a	n/a	n/a
1706.999	17.898	sharingrating2	1724.999	3	20	R	5
1728.032	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1729.999	17.889	sharingrating2	1747.981	3	14	R	3
1751.048	1.77	fixations	n/a	n/a	n/a	n/a	n/a
1752.914	17.904	sharingrating2	1770.914	3	66	F	6
1773.947	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1776.38	17.903	sharingrating2	1794.38	3	34	F	5
1797.413	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1799.48	17.903	sharingrating2	1817.479	3	6	R	2
1820.512	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1822.146	17.89	sharingrating2	1840.129	3	73	F	2
1843.162	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1845.262	17.889	sharingrating2	1863.245	3	99	R	4
1866.278	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1868.711	2	intro&rest	n/a	n/a	n/a	n/a	n/a
