onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
810.28	2.251	fixations	n/a	n/a	n/a	n/a	n/a
812.63	17.901	sharingrating1	830.63	3	29	R	5
833.663	2.099	fixations	n/a	n/a	n/a	n/a	n/a
835.863	17.899	sharingrating1	853.862	3	93	R	4
856.895	2.006	fixations	n/a	n/a	n/a	n/a	n/a
858.995	17.906	sharingrating1	876.995	3	120	R	5
880.028	2.748	fixations	n/a	n/a	n/a	n/a	n/a
882.878	17.898	sharingrating1	900.878	3	50	F	1
903.911	2.24	fixations	n/a	n/a	n/a	n/a	n/a
906.244	17.907	sharingrating1	924.243	3	43	F	1
927.277	1.527	fixations	n/a	n/a	n/a	n/a	n/a
928.843	2.961	intro&rest	n/a	n/a	n/a	n/a	n/a
931.843	4.961	intro&rest	n/a	n/a	n/a	n/a	n/a
936.893	17.911	accuracyrating	954.909	3	26	R	4
957.942	2.188	fixations	n/a	n/a	n/a	n/a	n/a
960.226	17.904	accuracyrating	978.225	3	12	R	4
981.158	1.659	fixations	n/a	n/a	n/a	n/a	n/a
982.926	17.891	accuracyrating	1000.908	3	38	F	2
1003.941	1.998	fixations	n/a	n/a	n/a	n/a	n/a
1006.041	17.898	accuracyrating	1024.04	3	1	R	4
1027.074	1.618	fixations	n/a	n/a	n/a	n/a	n/a
1028.79	17.902	accuracyrating	1046.79	3	4	R	5
1049.823	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1052.573	17.907	accuracyrating	1070.572	3	31	F	3
1073.605	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1076.022	17.903	accuracyrating	1094.022	3	25	R	6
1097.055	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1099.488	17.9	accuracyrating	1117.488	3	9	R	4
1120.521	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1122.571	17.904	accuracyrating	1140.57	3	79	F	2
1143.603	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1145.953	17.899	accuracyrating	1163.953	3	64	F	5
1166.986	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1168.619	17.892	accuracyrating	1186.619	3	32	F	2
1189.535	1.768	fixations	n/a	n/a	n/a	n/a	n/a
1191.402	17.901	accuracyrating	1209.418	3	106	R	3
1212.451	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1214.668	17.901	accuracyrating	1232.667	3	96	R	5
1235.701	1.294	fixations	n/a	n/a	n/a	n/a	n/a
1237.084	17.911	accuracyrating	1255.1	3	15	R	2
1258.133	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1260.633	17.909	accuracyrating	1278.633	3	47	F	3
1281.666	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1284.266	17.899	accuracyrating	1302.265	3	95	R	4
1305.298	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1306.765	17.907	accuracyrating	1324.765	3	81	F	5
1327.798	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1329.331	17.894	accuracyrating	1347.331	3	55	F	5
1350.364	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1352.23	17.898	accuracyrating	1370.23	3	86	F	5
1373.263	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1375.146	17.905	accuracyrating	1393.146	3	70	F	4
1396.179	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1398.612	2.959	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.612	4.959	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.679	17.892	sharingrating2	1424.678	3	16	R	5
1427.711	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1430.111	17.915	sharingrating2	1448.127	3	41	F	4
1451.161	2.222	fixations	n/a	n/a	n/a	n/a	n/a
1453.477	17.906	sharingrating2	1471.477	3	39	F	5
1474.51	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1475.86	17.903	sharingrating2	1493.859	3	6	R	5
1496.893	1.523	fixations	n/a	n/a	n/a	n/a	n/a
1498.509	17.907	sharingrating2	1516.509	3	69	F	3
1519.542	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1521.042	17.896	sharingrating2	1539.041	3	3	R	4
1542.075	1.893	fixations	n/a	n/a	n/a	n/a	n/a
1544.058	17.91	sharingrating2	1562.074	3	65	F	5
1565.107	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1567.241	17.909	sharingrating2	1585.24	3	101	R	4
1588.273	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1589.723	17.906	sharingrating2	1607.723	3	88	F	3
1610.756	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1612.123	17.899	sharingrating2	1630.122	3	34	F	4
1633.155	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1635.222	17.903	sharingrating2	1653.221	3	10	R	5
1656.254	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1658.721	17.904	sharingrating2	1676.72	3	30	R	1
1679.754	2.626	fixations	n/a	n/a	n/a	n/a	n/a
1682.47	17.91	sharingrating2	1700.47	3	20	R	4
1703.503	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1705.453	17.906	sharingrating2	1723.452	3	5	R	4
1726.486	2.284	fixations	n/a	n/a	n/a	n/a	n/a
1728.852	17.918	sharingrating2	1746.852	3	66	F	5
1749.885	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1752.318	17.903	sharingrating2	1770.318	3	45	F	5
1773.351	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1776.284	17.866	sharingrating2	1794.25	3	14	R	5
1797.283	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1799.183	17.904	sharingrating2	1817.183	3	44	F	5
1820.216	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1821.949	17.883	sharingrating2	1839.932	3	99	R	3
1842.965	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1845.482	17.88	sharingrating2	1863.465	3	73	F	5
1866.498	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1868.531	1.956	intro&rest	n/a	n/a	n/a	n/a	n/a
