onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
1234.398	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1258.031	1.426	fixations	n/a	n/a	n/a	n/a	n/a
1280.48	2.42	fixations	n/a	n/a	n/a	n/a	n/a
1304.029	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1327.112	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1350.495	1.763	fixations	n/a	n/a	n/a	n/a	n/a
1373.394	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1396.06	1.997	fixations	n/a	n/a	n/a	n/a	n/a
1427.192	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1450.375	2.284	fixations	n/a	n/a	n/a	n/a	n/a
1473.791	2.37	fixations	n/a	n/a	n/a	n/a	n/a
1497.29	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1519.672	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1543.138	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1566.121	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1590.054	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1612.57	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1635.219	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1658.218	2.228	fixations	n/a	n/a	n/a	n/a	n/a
1681.568	1.615	fixations	n/a	n/a	n/a	n/a	n/a
1704.317	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1727.766	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1750.882	2.627	fixations	n/a	n/a	n/a	n/a	n/a
1774.648	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1797.581	1.893	fixations	n/a	n/a	n/a	n/a	n/a
1820.613	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1843.096	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1866.628	1.266	fixations	n/a	n/a	n/a	n/a	n/a
0.036	4.963	intro&rest	n/a	n/a	n/a	n/a	n/a
928.833	2.953	intro&rest	n/a	n/a	n/a	n/a	n/a
931.817	4.969	intro&rest	n/a	n/a	n/a	n/a	n/a
1398.093	2.964	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.093	4.964	intro&rest	n/a	n/a	n/a	n/a	n/a
1867.928	1.966	intro&rest	n/a	n/a	n/a	n/a	n/a
